レコード番号,案件管理CD(自動採番),会計CD,ブランド名,ブランド名(その他),物件名称,物件名称（カナ）,【PS】物件No,郵便番号,地図表示用 所在地,緯度_代表点,経度_代表点,確認日_代表点,緯度_入口指定,経度_入口指定,確認日_入口指定,確認方法,入口座標フラグ,入口座標の郵便番号,入口座標の都道府県,入口座標の市区町村,入口座標の町域以降,入口座標の建物名,備考,都道府県,市区町村,町域,丁,番,号,複数の番地,建物および階,補足情報（今までの経緯や駐車場の入口に関する情報等）,所在地(謄本地番),丁,番,号,複数の番地,開設日,閉鎖日,四輪(時間貸),自動二輪(時間貸),自転車(時間貸),時間貸台数,四輪(月極),自動二輪(月極),自転車(月極),月極台数
5272,P1000735,1401189,タイムパーク,,ｶｰｻPS第2,カーサピーエスダイニ,FOK7800568,813-0017,福岡県福岡市東区香椎照葉2丁目1,,,,,,,,,,,,,,,福岡県,福岡市東区,香椎照葉2丁目1,,,,,,,福岡県福岡市東区香椎照葉2丁目1,,,,,2018/03/01,,3,0,0,3,0,,,0
5273,P1000736,1401190,タイムパーク,,花畑3丁目PS第1,ハナハタサンチョウメピーエスダイイチ,FOK7800569,811-1356,福岡県福岡市南区花畑3丁目31,,,,,,,,,,,,,,,福岡県,福岡市南区,花畑3丁目31,,,,,,,福岡県福岡市南区花畑3丁目31,,,,,2018/01/23,,7,0,0,7,0,,,0
5277,P1000740,1401194,タイムパーク,,古賀PS第1･第2,コガピーエスダイイチダイニ,FOK7800583,811-3101,福岡県古賀市天神1丁目3-35,,,,,,,,,,,,,,,福岡県,古賀市,天神1丁目3-35,,,,,,,福岡県古賀市天神1丁目3-35,,,,,2014/02/03,,23,0,0,23,0,,,0
5285,P1000750,1401205,Dﾊﾟｰｷﾝｸﾞ,,竹丘町2丁目PS第1,タケオカチョウニチョウメピーエスダイイチ,FOK8000097,812-0878,福岡県福岡市博多区竹丘町2-1,,,,,,,,,,,,,,,福岡県,福岡市博多区,竹丘町2-1,,,,,,,福岡県福岡市博多区竹丘町2-1,,,,,2020/02/01,,7,0,0,7,0,,,0
5290,P1000755,1401210,タイムパーク,,松香台2丁目PS第1,マツカダイニチョウメピーエスダイイチ,FOK8100045,8130004,福岡県福岡市東区松香台2-12-18,,,,,,,,,,,,,,,福岡県,福岡市東区,松香台2-12-18,,,,,,,福岡県福岡市東区松香台2-12-18,,,,,2020/08/22,,15,0,0,15,0,,,0
5292,P1000757,1401212,Dﾊﾟｰｷﾝｸﾞ,,草香江有料ｶﾞﾚｰｼﾞPS第1,クサガエユウリョウガレージ,FOK8100050,810-0045,福岡県福岡市中央区草香江1-7-183-2,,,,,,,,,,,,,,,福岡県,福岡市中央区,草香江1-7-183-2,,,,,,,福岡県福岡市中央区草香江1-7-183-2,,,,,2020/09/01,,14,0,0,14,0,,,0
5294,P1000759,1401214,Dﾊﾟｰｷﾝｸﾞ,,福岡愛宕1丁目PS第1,フクオカアタゴイッチョウメピーエスダイイチ,FOK8100103,8190015,福岡県福岡市西区愛宕１丁目２５,,,,,,,,,,,,,,,福岡県,福岡市西区,愛宕１丁目２５,,,,,,,福岡県福岡市西区愛宕１丁目２５,,,,,2021/04/05,,7,0,0,7,0,,,0
5298,P1000763,1401218,タイムパーク,,筑紫通PS第1,チクシドオリピーエスダイイチ,FOK8300002,812-0016,福岡県福岡市博多区博多駅南４丁目１-３,,,,,,,,,,,,,,,福岡県,福岡市博多区,博多駅南４丁目１-３,,,,,,,福岡県福岡市博多区博多駅南４丁目１-３,,,,,2022/05/06,,20,0,0,20,0,,,0
5299,P1000764,1401219,タイムパーク,,鳥飼7丁目PS第1,トリカイナナチョウメピーエスダイイチ,FOK8300020,814-0103,福岡県福岡市城南区鳥飼7丁目14,,,,,,,,,,,,,,,福岡県,福岡市城南区,鳥飼7丁目14,,,,,,,福岡県福岡市城南区鳥飼7丁目14,,,,,2022/07/01,,4,0,0,4,1,,,1
5300,P1000765,1401220,タイムパーク,,柏原6丁目PS第1,カシハラロクチョウメピーエスダイイチ,FOK8300068,811-1353,福岡県福岡市南区柏原６丁目19-19,,,,,,,,,,,,,,,福岡県,福岡市南区,柏原６丁目19-19,,,,,,,福岡県福岡市南区柏原６丁目19-19,,,,,2022/12/14,,5,0,0,5,0,,,0
5301,P1000766,1401221,Dﾊﾟｰｷﾝｸﾞ,,藤崎1丁目PS第2,フジサキイッチョウメピーエスダイニ,FOK8300078,814-0013,福岡県福岡市早良区藤崎１丁目1-25,,,,,,,,,,,,,,,福岡県,福岡市早良区,藤崎１丁目1-25,,,,,,,福岡県福岡市早良区藤崎１丁目1-25,,,,,2023/01/20,,15,0,0,15,0,,,0
5302,P1000767,1401222,タイムパーク,,土井1丁目PS第1,ドイイチチョウメピーエスダイイチ,FOK8300088,813-0032,福岡県福岡市東区土井1丁目8-20,,,,,,,,,,,,,,,福岡県,福岡市東区,土井1丁目8-20,,,,,,,福岡県福岡市東区土井1丁目8-20,,,,,2023/03/06,,11,0,0,11,0,,,0
5303,P1000768,1401223,Dﾊﾟｰｷﾝｸﾞ,,六ﾂ門橋PS第1,ムツモンバシピーエスダイイチ　プリンス,FOK8300103,830-0045,福岡県久留米市小頭町8-11,,,,,,,,,,,,,,,福岡県,久留米市,小頭町8-11,,,,,,,福岡県久留米市小頭町8-11,,,,,2023/03/20,,22,0,0,22,0,,,0
5304,P1000769,1401224,Dﾊﾟｰｷﾝｸﾞ,,六ﾂ門PS第3,ムツモンピーエスダイサン,FOK8300104,830-0031,福岡県久留米市六ツ門町2,,,,,,,,,,,,,,,福岡県,久留米市,六ツ門町2,,,,,,,福岡県久留米市六ツ門町2,,,,,2023/03/20,,11,0,0,11,0,,,0
5306,P1000771,1401226,Dﾊﾟｰｷﾝｸﾞ,,長尾PS第1,ナガオピーエスダイイチ,FOK8400007,814-0121,福岡県福岡市城南区神松寺２丁目４,,,,,,,,,,,,,,,福岡県,福岡市城南区,神松寺２丁目４,,,,,,,福岡県福岡市城南区神松寺２丁目４,,,,,2023/05/26,,9,0,0,9,0,,,0
5307,P1000772,1401227,Dﾊﾟｰｷﾝｸﾞ,,春町PS第1,デイーパーキングハルマチピーエスダイイチ,FOK8400027,812-0872,福岡県福岡市博多区春町1丁目4-26,,,,,,,,,,,,,,,福岡県,福岡市博多区,春町1丁目4-26,,,,,,,福岡県福岡市博多区春町1丁目4-26,,,,,2023/07/07,,8,0,0,8,0,,,0
5308,P1000773,1401228,Dﾊﾟｰｷﾝｸﾞ,,飯倉1丁目PS第1,イイクライチチョウメピーエスダイイチ,FOK8400053,814-0134,福岡県福岡市城南区飯倉1丁目3-22,,,,,,,,,,,,,,,福岡県,福岡市城南区,飯倉1丁目3-22,,,,,,,福岡県福岡市城南区飯倉1丁目3-22,,,,,2023/09/01,,12,0,0,12,0,,,0
5309,P1000774,1401229,その他,,Good高砂2丁目ﾊﾟｰｷﾝｸﾞ,グッドタカサゴニチョウメパーキング,FOK8400059,810-0011,福岡県福岡市中央区高砂2-12-5,,,,,,,,,,,,,,,福岡県,福岡市中央区,高砂2-12-5,,,,,,,福岡県福岡市中央区高砂2-12-5,,,,,2023/09/15,,4,0,0,4,0,,,0
5310,P1000775,1401230,Dﾊﾟｰｷﾝｸﾞ,,唐原7丁目PS第1,トウノハルナナチョウメピーエスダイイチ,FOK8400117,813-0001,福岡県福岡市東区唐原7丁目10-11,,,,,,,,,,,,,,,福岡県,福岡市東区,唐原7丁目10-11,,,,,サンシャインビュー　敷地内,,福岡県福岡市東区唐原7丁目10-11,,,,,2023/12/26,,2,0,0,2,0,,,0
5311,P1000776,1401231,Dﾊﾟｰｷﾝｸﾞ,,草香江2丁目PS第1,クサガエニチョウメピーエスダイイチ,FOK8400127,810-0045,福岡県福岡市草香江2丁目10-29,,,,,,,,,,,,,,,福岡県,福岡市中央区,福岡市草香江2丁目10-29,,,,,,,福岡県福岡市草香江2丁目10-29,,,,,2024/02/09,,10,0,0,10,2,,,2
5312,P1000777,1401232,Dﾊﾟｰｷﾝｸﾞ,,大楠3丁目PS第1,オオクスサンチョウメ,FOK8400130,815-0082,福岡県福岡市南区大楠3-16,,,,,,,,,,,,,,,福岡県,福岡市南区,大楠3-16,,,,,,,福岡県福岡市南区大楠3-16,,,,,2024/03/01,,12,0,0,12,0,,,0
5313,P1000778,1401233,Dﾊﾟｰｷﾝｸﾞ,,香住ヶ丘2丁目PS第1,カスミガオカニチョウメピーエスダイイチ,FOK8400136,813-0003,福岡県福岡市東区香住ヶ丘2丁目26-23,,,,,,,,,,,,,,,福岡県,福岡市東区,香住ヶ丘2丁目26-23,,,,,,,福岡県福岡市東区香住ヶ丘2丁目26-23,,,,,2024/02/26,,5,0,0,5,0,,,0
5314,P1000779,1401234,Dﾊﾟｰｷﾝｸﾞ,,東区原田1丁目PS第1,ヒガシクハラダイッチョウメピーエスダイイチ,FOK8400147,812-0063,福岡県福岡市東区原田1丁目30-55,,,,,,,,,,,,,,,福岡県,福岡市東区,原田1丁目30-55,,,,,,,福岡県福岡市東区原田1丁目30-55,,,,,2024/04/03,,8,0,0,8,0,,,0
5315,P1000780,1401235,タイムパーク,,吉野家築港本町店PS第1,ヨシノヤチッコウホンマチテン,FOK8500021,812-0022,福岡県福岡市博多区神屋町9-14,,,,,,,,,,,,,,,福岡県,福岡市博多区,神屋町9-14,,,,,,,福岡県福岡市博多区神屋町9-14,,,,,2024/06/10,,11,0,0,11,0,,,0
5316,P1000781,1401236,タイムパーク,,吉野家久留米市役所前PS第1,ヨシノヤクルメシヤクショマエ,FOK8500022,830-0023,福岡県久留米市中央町23-2,,,,,,,,,,,,,,,福岡県,久留米市,中央町23-2,,,,,,,福岡県久留米市中央町23-2,,,,,2024/06/11,,11,0,0,11,0,,,0
5317,P1000782,1401237,Dﾊﾟｰｷﾝｸﾞ,,清水1丁目PS第2(旧ﾀｲﾑP清水),シミズイチチョウメピーエスニ,FOK8500028,815-0031,福岡県福岡市南区清水1-5-1,,,,,,,,,,,,,,,福岡県,福岡市南区,清水1-5-1,,,,,,,福岡県福岡市南区清水1-5-1,,,,,2024/06/01,,4,0,0,4,0,,,0
5319,P1000784,1401239,Dﾊﾟｰｷﾝｸﾞ,,鳥飼5丁目PS第1,トリカイゴチョウメピーエスダイイチ,FOK8500047,814-0103,福岡県福岡市鳥飼5-13-39,,,,,,,,,,,,,,,福岡県,福岡市城南区,福岡市鳥飼5-13-39,,,,,,,福岡県福岡市鳥飼5-13-39,,,,,2024/08/05,,11,0,0,11,0,,,0
5320,P1000785,1401240,Dﾊﾟｰｷﾝｸﾞ,,那の川PS第6,ナノカワピーエスダイロク,FOK8500067,815-0081,福岡県福岡市南区那の川1-11-14,,,,,,,,,,,,,,,福岡県,福岡市南区,那の川1-11-14,,,,,,,福岡県福岡市南区那の川1-11-14,,,,,2024/10/04,,15,0,0,15,0,,,0
5321,P1000786,1401241,Dﾊﾟｰｷﾝｸﾞ,,田島3丁目PS第1,タジマサンチョウメピーエスダイイチ,FOK8500078,814-0113,福岡県福岡市城南区田島3-2-21,,,,,,,,,,,,,,,福岡県,福岡市城南区,田島3-2-21,,,,,,,福岡県福岡市城南区田島3-2-21,,,,,2024/10/18,,4,0,0,4,0,,,0
5322,P1000787,1401242,Dﾊﾟｰｷﾝｸﾞ,,上牟田3丁目PS第1,カミムタサンチョウメピーエスダイイチ,FOK8500090,812-0006,福岡県福岡市博多区上牟田3丁目11-3,,,,,,,,,,,,,,,福岡県,福岡市博多区,上牟田3丁目11-3,,,,,,,福岡県福岡市博多区上牟田3丁目11-3,,,,,2024/11/29,,3,0,0,3,0,,,0
5323,P1000788,1401243,Dﾊﾟｰｷﾝｸﾞ,,六ﾂ門PS第4,ムツモンピーエスダイヨン,FOK8500108,830-0031,福岡県久留米市六ツ門町7-28,,,,,,,,,,,,,,,福岡県,久留米市,六ツ門町7-28,,,,,,,福岡県久留米市六ツ門町7-28,,,,,2024/12/25,,4,0,0,4,0,,,0
5324,P1000789,1401244,Dﾊﾟｰｷﾝｸﾞ,,長住2丁目PS第1,ナガズミニチョウメピーエスダイイチ,FOK8500120,811-1362,福岡県福岡市南区長住2丁目21-13,,,,,,,,,,,,,,,福岡県,福岡市南区,長住2丁目21-13,,,,,,,福岡県福岡市南区長住2丁目21-13,,,,,2025/02/25,,11,0,0,11,0,,,0
5325,P1000790,1401245,Dﾊﾟｰｷﾝｸﾞ,,長住2丁目PS第2,ナガズミニチョウメピーエスダイニ,FOK8500121,811-1362,福岡県福岡市南区長住2丁目21-13,,,,,,,,,,,,,,,福岡県,福岡市南区,長住2丁目21-13,,,,,,,福岡県福岡市南区長住2丁目21-13,,,,,2025/02/25,,28,0,0,28,6,,,6
5327,P1000792,1401247,Dﾊﾟｰｷﾝｸﾞ,,東区原田2丁目PS第1,ヒガシクハラダニチョウメピーエスダイイチ,FOK8500127,812-0063,福岡県福岡市東区原田2丁目10-32東隣,,,,,,,,,,,,,,,福岡県,福岡市東区,原田2丁目10-32東隣,,,,,,,福岡県福岡市東区原田2丁目10-32東隣,,,,,2025/03/25,,4,0,0,4,0,,,0
5378,P1000843,1420016,タイムパーク,,大波止PS第1,オオハトピーエスダイイチ,FOK7800892,850-0036,長崎県長崎市五島町4-16,,,,,,,,,,,,,,,長崎県,長崎市,五島町4-16,,,,,,,長崎県長崎市五島町4-16,,,,,2006/10/30,,15,0,0,15,0,,,0
5379,P1000844,1420017,タイムパーク,,浜田町PS第1,ハマダマチピーエスダイイチ,FOK7800894,857-0051,長崎県佐世保市浜田町2-2,,,,,,,,,,,,,,,長崎県,佐世保市,浜田町2-2,,,,,,,長崎県佐世保市浜田町2-2,,,,,2003/07/11,,20,0,0,20,0,,,0
5382,P1000847,1420020,タイムパーク,,城栄PS第1,ジョウエイピーエスダイイチ,FOK7800911,852-8034,長崎県長崎市城栄町23番,,,,,,,,,,,,,,,長崎県,長崎市,城栄町23番,,,,,,,長崎県長崎市城栄町23番,,,,,2015/02/18,,10,0,0,10,0,,,0
5384,P1000849,1420022,タイムパーク,,大村PS第1,オオムラピーエスダイイチ,FOK7800913,856-0826,長崎県大村市東三城町4-2,,,,,,,,,,,,,,,長崎県,大村市,東三城町4-2,,,,,,,長崎県大村市東三城町4-2,,,,,2016/03/07,,40,0,0,40,15,,,15
5385,P1000850,1420023,タイムパーク,,本原PS第1,モトハラピーエスダイイチ,FOK7800914,852-8132,長崎県長崎市扇町2-20,,,,,,,,,,,,,,,長崎県,長崎市,扇町2-20,,,,,,,長崎県長崎市扇町2-20,,,,,2016/12/01,,28,0,0,28,0,,,0
5387,P1000852,1420025,Dﾊﾟｰｷﾝｸﾞ,,魚の町PS第1,ウオノマチピーエスダイイチ,FOK8400043,850-0874,"長崎県長崎市魚の町2-5,29",,,,,,,,,,,,,,,長崎県,長崎市,"魚の町2-5,29",,,,,,,"長崎県長崎市魚の町2-5,29",,,,,2023/08/04,,6,0,0,6,0,,,0
5388,P1000853,1420026,Dﾊﾟｰｷﾝｸﾞ,,佐世保光月町3丁目PS第1,サセボコウゲツチョウサンチョウメピーエスダイイチ,FOK8600027,857-0805,長崎県佐世保市光月町3-8,,,,,,,,,,,,,,,長崎県,佐世保市,光月町3-8,,,,,,,長崎県佐世保市光月町3-8,,,,,2025/09/17,,6,0,0,6,0,,,0
5396,P1000861,1430121,Dﾊﾟｰｷﾝｸﾞ,,熊本市大江5丁目PS第1,クマモトシオオエゴチョウメピーエスダイイチ,FOK8300077,862-0971,熊本県熊本市中央区大江５丁目3-25,,,,,,,,,,,,,,,熊本県,熊本市中央区,大江５丁目3-25,,,,,,,熊本県熊本市中央区大江５丁目3-25,,,,,2022/12/23,,18,0,0,18,0,,,0
5397,P1000862,1430122,Dﾊﾟｰｷﾝｸﾞ,,熊本ﾃﾙｻ前PS第1,クマモトテルサマエ,FOK8400029,862-0956,熊本県熊本市中央区水前寺公園16,,,,,,,,,,,,,,,熊本県,熊本市中央区,水前寺公園16,,,,,,,熊本県熊本市中央区水前寺公園16,,,,,2023/07/10,,9,0,0,9,0,,,0
5398,P1000863,1430123,Dﾊﾟｰｷﾝｸﾞ,,新大江1丁目PS第1,シンオオエイチチョウメ,FOK8400070,862-0972,熊本県熊本市中央区新大江1-3-24,,,,,,,,,,,,,,,熊本県,熊本市中央区,新大江1-3-24,,,,,,,熊本県熊本市中央区新大江1-3-24,,,,,2023/10/05,,9,0,0,9,0,,,0
5399,P1000864,1430124,Dﾊﾟｰｷﾝｸﾞ,,本荘5丁目PS第1,ホンジョウゴチョウメピーエスダイイチ,FOK8500135,860-0811,熊本県熊本市中央区本荘5丁目5-7,,,,,,,,,,,,,,,熊本県,熊本市中央区,本荘5丁目5-7,,,,,,,熊本県熊本市中央区本荘5丁目5-7,,,,,2025/04/01,,28,0,0,28,0,,,0
5411,P1000876,1440022,タイムパーク,,別府南PS第1(別府南駐車場),ベップミナミピーエスダイイチ,FOK7800796,874-0938,大分県別府市末広町1-32,,,,,,,,,,,,,,,大分県,別府市,末広町1-32,,,,,,,大分県別府市末広町1-32,,,,,2008/01/21,,22,0,0,22,0,,,0
5417,P1000882,1440028,Dﾊﾟｰｷﾝｸﾞ,,宗麟館PS第1,ソウリンカンピーエスダイイチ,FOK7800815,870-0823,大分県大分市東大道1丁目9-1,,,,,,,,,,,,,,,大分県,大分市,東大道1丁目9-1,,,,,,,大分県大分市東大道1丁目9-1,,,,,2015/04/06,,42,0,0,42,0,,,0
5424,P1000889,1440035,タイムパーク,,萩原1丁目PS第1,ハギワライッチョウメピーエスダイイチ,FOK8300056,870-0921,大分県大分市萩原1丁目19-40,,,,,,,,,,,,,,,大分県,大分市,萩原1丁目19-40,,,,,,,大分県大分市萩原1丁目19-40,,,,,2022/11/07,,70,0,0,70,0,,,0
5425,P1000890,1440036,Dﾊﾟｰｷﾝｸﾞ,,別府楠町PS第1,ベップクスノキマチ　ベップクスノキ,FOK8400078,874-0943,大分県別府市楠町3-8の隣,,,,,,,,,,,,,,,大分県,別府市,楠町3-8の隣,,,,,,,大分県別府市楠町3-8の隣,,,,,2023/10/23,,12,0,0,12,0,,,0
5433,P1000898,1450028,Dﾊﾟｰｷﾝｸﾞ,,延岡PS第1(西日本ｼﾃｨ),ノベオカピーエスダイイチ,KAG7800062,882-0823,宮崎県延岡市中町1-1-1,,,,,,,,,,,,,,,宮崎県,延岡市,中町1-1-1,,,,,,,宮崎県延岡市中町1-1-1,,,,,2016/03/15,,15,0,0,15,0,,,0
5435,P1000900,1450030,タイムパーク,,だるま,ダルマ,KAG8000009,880-0006,宮崎県宮崎市千草町25-4,,,,,,,,,,,,,,,宮崎県,宮崎市,千草町25-4,,,,,,,宮崎県宮崎市千草町25-4,,,,,2019/07/09,,20,0,0,20,0,,,0
5437,P1000902,1450032,Dﾊﾟｰｷﾝｸﾞ,,宮崎PS第1(かぎん),ミヤザキピーエスダイイチ,KAG8400011,880-0806,宮崎県宮崎市広島2丁目12-14,,,,,,,,,,,,,,,宮崎県,宮崎市,広島2丁目12-14,,,,,,,宮崎県宮崎市広島2丁目12-14,,,,,2023/10/31,,23,0,0,23,0,,,0
5438,P1000903,1450033,Dﾊﾟｰｷﾝｸﾞ,,橘通西3丁目PS第1,タチバナトオリニシサンチョウメピーエスダイイチ,KAG8400022,880-0001,宮崎県宮崎市橘通西３丁目９－５,,,,,,,,,,,,,,,宮崎県,宮崎市,橘通西３丁目９－５,,,,,,,宮崎県宮崎市橘通西３丁目９－５,,,,,2024/04/10,,70,0,0,70,2,,,2
5439,P1000904,1450034,Dﾊﾟｰｷﾝｸﾞ,,牟田町PS第2,ムタマチピーエスダイニ,KAG8600005,885-0079,宮崎県都城市牟田町２３－１３,,,,,,,,,,,,,,,宮崎県,都城市,牟田町２３－１３,,,,,,,宮崎県都城市牟田町２３－１３,,,,,2025/06/10,,6,0,0,6,0,,,0
5447,P1000912,1460017,その他,,荒田駐車場1(そうしん),アラタチュウシャジョウイチ,KAG7800008,890-0056,鹿児島県鹿児島市下荒田3-16-14,,,,,,,,,,,,,,,鹿児島県,鹿児島市,下荒田3-16-14,,,,,,,鹿児島県鹿児島市下荒田3-16-14,,,,,2005/04/25,,23,0,0,23,0,,,0
5451,P1000916,1460021,その他,,川内西向田駐車場(なんぎん),センダイニシムコウダチュウシャジョウ,KAG7800014,895-0027,鹿児島県薩摩川内市薩摩川内市西向田町14-1,,,,,,,,,,,,,,,鹿児島県,薩摩川内市,西向田町14-1,,,,,,,鹿児島県薩摩川内市薩摩川内市西向田町14-1,,,,,2006/02/13,,8,0,0,8,0,,,0
5453,P1000918,1460023,その他,,脇田駐車場(なんぎん),ワキタチュウシャジョウ,KAG7800016,890-0073,鹿児島県鹿児島市宇宿3-16-3,,,,,,,,,,,,,,,鹿児島県,鹿児島市,宇宿3-16-3,,,,,,,鹿児島県鹿児島市宇宿3-16-3,,,,,2006/06/12,,9,0,0,9,0,,,0
5458,P1000923,1460028,その他,,ﾌﾞﾙｰﾍﾞﾙﾊﾟｰｸ三和町,ブルーベルパークサンワチョウ,KAG7800028,890-0071,鹿児島県鹿児島市三和町51-2,,,,,,,,,,,,,,,鹿児島県,鹿児島市,三和町51-2,,,,,,,鹿児島県鹿児島市三和町51-2,,,,,2011/03/01,,3,0,0,3,0,,,0
5476,P1000941,1460046,その他,,T郡元ﾊﾟｰｷﾝｸﾞ,ティーコオリモトパーキング,KAG7800054,890-0066,鹿児島県鹿児島市真砂町2-1,,,,,,,,,,,,,,,鹿児島県,鹿児島市,真砂町2-1,,,,,,,鹿児島県鹿児島市真砂町2-1,,,,,2015/10/27,,11,0,0,11,0,,,0
5485,P1000950,1460055,その他,,上町駐車場(かしん),カンマチチュウシャジョウ,KAG7800067,892-0805,鹿児島県鹿児島市大竜町4-27,,,,,,,,,,,,,,,鹿児島県,鹿児島市,大竜町4-27,,,,,,,鹿児島県鹿児島市大竜町4-27,,,,,2017/01/24,,8,0,0,8,0,,,0
5486,P1000951,1460056,その他,,城西駐車場(かしん),ジョウセイチュウシャジョウ,KAG7800068,890-0042,鹿児島県鹿児島市薬師1-8-11,,,,,,,,,,,,,,,鹿児島県,鹿児島市,薬師1-8-11,,,,,,,鹿児島県鹿児島市薬師1-8-11,,,,,2017/01/31,,11,0,0,11,0,,,0
5492,P1000957,1460062,その他,,武町駐車場(かしん),タケマチチュウシャジョウ,KAG7800074,890-0053,鹿児島県鹿児島市中央町21-19,,,,,,,,,,,,,,,鹿児島県,鹿児島市,中央町21-19,,,,,,,鹿児島県鹿児島市中央町21-19,,,,,2017/09/26,,6,0,0,6,0,,,0
5505,P1000970,1460075,タイムパーク,,上町PS第2(なんぎん),カンマチピーエスダイイチ,KAG8000013,892-0805,鹿児島県鹿児島市大竜町3-11,,,,,,,,,,,,,,,鹿児島県,鹿児島市,大竜町3-11,,,,,,,鹿児島県鹿児島市大竜町3-11,,,,,2019/08/08,,22,0,0,22,0,,,0
5506,P1000971,1460076,Dﾊﾟｰｷﾝｸﾞ,,名瀬PS第1(かぎん),ナセピーエスダイイチ,KAG8000020,894-0026,鹿児島県奄美市名瀬港町１－１,,,,,,,,,,,,,,,鹿児島県,奄美市,名瀬港町１－１,,,,,,,鹿児島県奄美市名瀬港町１－１,,,,,2019/09/10,,26,0,0,26,0,,,0
5507,P1000972,1460077,タイムパーク,,奄美大島第1(なんぎん),アマミオオシマダイイチ,KAG8000025,894-0027,鹿児島県奄美市名瀬末広町1-26,,,,,,,,,,,,,,,鹿児島県,奄美市,名瀬末広町1-26,,,,,,,鹿児島県奄美市名瀬末広町1-26,,,,,2019/11/05,,8,0,0,8,0,,,0
5509,P1000974,1460079,その他,,ｱｶﾃﾞﾐｱﾊﾟｰｸ3,アカデミアパーク,KAG8000034,890-0045,鹿児島県鹿児島市武１丁目24-1,,,,,,,,,,,,,,,鹿児島県,鹿児島市,武１丁目24-1,,,,,,,鹿児島県鹿児島市武１丁目24-1,,,,,2020/02/17,,12,0,0,12,0,,,0
5510,P1000975,1460080,Dﾊﾟｰｷﾝｸﾞ,,谷山中央1丁目PS第1(駅),タニヤマチュウオウイチチョウメピーエスダイイチ,KAG8100004,891-0141,鹿児島県鹿児島市谷山中央１丁目4209,,,,,,,,,,,,,,,鹿児島県,鹿児島市,谷山中央１丁目4209,,,,,,,鹿児島県鹿児島市谷山中央１丁目4209,,,,,2020/04/16,,4,0,0,4,0,,,0
5514,P1000979,1460084,その他,,鴨池駐車場(かしん),カモイケチュウシャジョウ,KAG8200003,8900056,鹿児島県鹿児島市下荒田3丁目39-23,,,,,,,,,,,,,,,鹿児島県,鹿児島市,下荒田3丁目39-23,,,,,,,鹿児島県鹿児島市下荒田3丁目39-23,,,,,2021/04/27,,6,0,0,6,0,,,0
5515,P1000980,1460085,その他,,西千石駐車場,ニシセンゴクチュウシャジョウ,KAG8200010,892-0847,鹿児島県鹿児島市西千石町3-16,,,,,,,,,,,,,,,鹿児島県,鹿児島市,西千石町3-16,,,,,,,鹿児島県鹿児島市西千石町3-16,,,,,2021/06/11,,10,0,0,10,0,,,0
5518,P1000983,1460088,タイムパーク,,堀江町PS第5,ホリエチョウピーエスダイゴ,KAG8200020,892-0824,鹿児島県鹿児島市堀江町2-2,,,,,,,,,,,,,,,鹿児島県,鹿児島市,堀江町2-2,,,,,,,鹿児島県鹿児島市堀江町2-2,,,,,2021/09/15,,3,0,0,3,0,,,0
5519,P1000984,1460089,タイムパーク,,高麗町川田,コウライチョウカワダ,KAG8200031,890-0051,鹿児島県鹿児島市高麗町２１－３４,,,,,,,,,,,,,,,鹿児島県,鹿児島市,高麗町２１－３４,,,,,,,鹿児島県鹿児島市高麗町２１－３４,,,,,2022/04/11,,10,0,0,10,0,,,0
5520,P1000985,1460090,Dﾊﾟｰｷﾝｸﾞ,,呉服町PS1(かぎん),ゴフクチョウピーエスダイイチ,KAG8300005,892-0826,鹿児島県鹿児島市呉服町3-7,,,,,,,,,,,,,,,鹿児島県,鹿児島市,呉服町3-7,,,,,,,鹿児島県鹿児島市呉服町3-7,,,,,2022/05/27,,5,0,0,5,0,,,0
5521,P1000986,1460091,Dﾊﾟｰｷﾝｸﾞ,,上町PS第1(かぎん),カンマチピーエスダイイチ,KAG8300008,8920817,鹿児島県鹿児島市小川町13-9,,,,,,,,,,,,,,,鹿児島県,鹿児島市,小川町13-9,,,,,,,鹿児島県鹿児島市小川町13-9,,,,,2022/07/12,,8,0,0,8,0,,,0
5522,P1000987,1460092,Dﾊﾟｰｷﾝｸﾞ,,下竜尾町PS第1,シモタツオチョウピーエスダイイチ,KAG8300012,892-0852,鹿児島県鹿児島市下竜尾町5-25,,,,,,,,,,,,,,,鹿児島県,鹿児島市,下竜尾町5-25,,,,,,,鹿児島県鹿児島市下竜尾町5-25,,,,,2022/09/16,,12,0,0,12,0,,,0
5523,P1000988,1460093,Dﾊﾟｰｷﾝｸﾞ,,高麗町PS第2,コウライチョウピーエスダイニ,KAG8300015,890-0051,鹿児島県鹿児島市高麗町34-1,,,,,,,,,,,,,,,鹿児島県,鹿児島市,高麗町34-1,,,,,,,鹿児島県鹿児島市高麗町34-1,,,,,2022/11/08,,7,0,0,7,0,,,0
5524,P1000989,1460094,Dﾊﾟｰｷﾝｸﾞ,,照国町PS第1,テルクニチョウピーエスダイイチ,KAG8300017,892-0841,鹿児島県鹿児島市照国町１７－１,,,,,,,,,,,,,,,鹿児島県,鹿児島市,照国町１７－１,,,,,,,鹿児島県鹿児島市照国町１７－１,,,,,2022/12/07,,7,0,0,7,0,,,0
